symbol,name,currency,summary,category_group,category,family,exchange,market
TAGS,Teucrium Agricultural Fund,USD,"The investment seeks to provide daily investment results that reflect the combined daily performance of four other commodity pools, specifically, the Teucrium Corn Fund, Teucrium Soybean Fund, Teucrium Wheat Fund and Teucrium Sugar Fund.
 The fund seeks to provide daily investment results that reflect the combined daily performance of the underlying funds. Under normal market conditions, the fund seeks to achieve its investment objective generally by investing equally in shares of each underlying fund and, to a lesser extent, cash equivalents.",,,Teucrium,PCX,us_market
TAIL,Cambria Tail Risk ETF,USD,"The investment seeks to provide income and capital appreciation from investments in the U.S. market while protecting against significant downside risk.
 The fund is actively managed and seeks to achieve its investment objective by investing in cash and U.S. government bonds, and utilizing a put option strategy to manage the risk of a significant negative movement in the value of domestic equities. The adviser intends to spend approximately one percent of the fund&#39;s total assets per month to purchase put options.",,,Cambria ETF Trust,BTS,us_market
TAN,Invesco Solar ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the MAC Global Solar Energy Index.
 The fund will generally invest at least 90% of its total assets in the securities (including American depositary receipts (âADRsâ)) that comprise the index. Strictly in accordance with its guidelines and mandated procedures, MAC Indexing LLC compiles, maintains, and calculates the index, which is designed to track the global solar energy equity sector. The fund is non-diversified.",Equities,Developed Markets,Invesco Investment Management,PCX,us_market
TAXF,American Century Diversified Municipal Bond ETF,USD,"The investment seeks current income that is exempt from federal income tax.
 The fund invests in municipal and other debt securities. Under normal market conditions, the portfolio managers invest at least 80% of the fund&#39;s net assets, plus borrowings for investment purposes, in municipal securities with interest payments exempt from federal income tax. The fund principally invests in investment-grade debt securities but may invest in high-yield securities (junk bonds).",Fixed Income,Developed Markets,American Century Investments,PCX,us_market
TBF,ProShares Short 20+ Year Treasury,USD,"The investment seeks daily investment results, before fees and expenses, that correspond to the inverse (-1x) of the daily performance of the ICE U.S. Treasury 20+ Year Bond Index.
 The fund invests in financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the fund&#39;s investment objective. The index includes publicly- issued U.S. Treasury securities that have a remaining maturity greater than or equal to twenty years and have $300 million or more of outstanding face value, excluding amounts held by the Federal Reserve. The fund is non-diversified.",Fixed Income,Trading,ProShares,PCX,us_market
TBJL,Innovator 20+ Year Treasury Bond Buffer ETF – July,USD,"The investment seeks to provide investors with returns that match the price return of the iShares 20+ Year Treasury Bond ETF, up to the upside cap of 9.25% (prior to taking into account management fees and other fees) and 8.57% (after taking into account management fees and other fees) while providing a buffer against the first 9% of iShares 20+ Year Treasury Bond ETF losses, over the period from August 18, 2020 to June 30, 2021.
 The fund invests at least 80% of its net assets in FLexible EXchangeÂ® Options (""FLEX Options"") that reference the iShares 20+ Year Treasury Bond ETF (the ""Underlying ETF""). It is non-diversified.",Fixed Income,Bonds,Innovator ETFs,BTS,us_market
TBT,ProShares UltraShort 20+ Year Treasury,USD,"The investment seeks daily investment results, before fees and expenses, that correspond to two times the inverse (-2x) of the daily performance of the ICE U.S. Treasury 20+ Year Bond Index.
 The fund invests in financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the fund&#39;s investment objective. The index includes publicly-issued U.S. Treasury securities that have a remaining maturity greater than or equal to twenty years and have $300 million or more of outstanding face value, excluding amounts held by the Federal Reserve. The fund is non-diversified.",Fixed Income,Trading,ProShares,PCX,us_market
TBX,ProShares Short 7-10 Year Treasury,USD,"The investment seeks daily investment results that correspond to the inverse (-1x) of the daily performance of the ICE U.S. Treasury 7-10 Year Bond Index.
 The fund invests in financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the fund&#39;s investment objective. The index includes publicly- issued U.S. Treasury securities that have a remaining maturity of greater than or equal to seven years and less than or equal to ten years and have $300 million or more of outstanding face value, excluding amounts held by the Federal Reserve. The fund is non-diversified.",Fixed Income,Trading,ProShares,PCX,us_market
TCHP,T. Rowe Price Blue Chip Growth ETF,USD,"The investment seeks to provide long-term capital growth; income is a secondary objective.
 The fund will normally invest at least 80% of its assets in the common stocks of large and medium-sized blue-chip growth companies that are listed in the United States (or futures that have similar economic characteristics). These are firms that, in the investment adviser&#39;s view, are well established in their industries and have the potential for above-average earnings growth. It focuses on companies with leading market positions, seasoned management, and strong financial fundamentals.",,,T. Rowe Price,PCX,us_market
TCTL,Premise Capital Diversified Tactical ETF,USD,"The investment seeks to track the performance, before fees and expenses, of the Premise Capital Frontier Advantage Diversified Tactical Index (the ""index"").
 The fund is a ""fund of funds"" that employs a ""passive management""-or indexing-investment approach designed to track the performance of the index. The index consists of an investible portfolio of ETFs (""Underlying ETFs"") with exposure to major U.S. and non-U.S. asset classes. The advisor attempts to invest all, or substantially all, of its assets in the securities that make up the index.",,,Premise Capital,BTS,us_market
